algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sex-accuracy,0-accuracy_over_1-accuracy,sex-accuracyRatio,diff:1-accuracyto0-accuracy,sex-accuracyDiff,0-accuracy,1-accuracy,race-accuracy,0-accuracy_over_1-accuracy,race-accuracyRatio,diff:1-accuracyto0-accuracy,race-accuracyDiff,0-accuracy,1-accuracy,sex-race-accuracy,0-accuracy_over_1-1-accuracy,1-accuracy_over_1-1-accuracy,sex-race-accuracyRatio,diff:1-1-accuracyto0-accuracy,diff:1-1-accuracyto1-accuracy,sex-race-accuracyDiff,0-TPR,1-TPR,sex-TPR,0-TPR_over_1-TPR,sex-TPRRatio,diff:1-TPRto0-TPR,sex-TPRDiff,0-TPR,1-TPR,race-TPR,0-TPR_over_1-TPR,race-TPRRatio,diff:1-TPRto0-TPR,race-TPRDiff,0-TPR,1-TPR,sex-race-TPR,0-TPR_over_1-1-TPR,1-TPR_over_1-1-TPR,sex-race-TPRRatio,diff:1-1-TPRto0-TPR,diff:1-1-TPRto1-TPR,sex-race-TPRDiff,0-TNR,1-TNR,sex-TNR,0-TNR_over_1-TNR,sex-TNRRatio,diff:1-TNRto0-TNR,sex-TNRDiff,0-TNR,1-TNR,race-TNR,0-TNR_over_1-TNR,race-TNRRatio,diff:1-TNRto0-TNR,race-TNRDiff,0-TNR,1-TNR,sex-race-TNR,0-TNR_over_1-1-TNR,1-TNR_over_1-1-TNR,sex-race-TNRRatio,diff:1-1-TNRto0-TNR,diff:1-1-TNRto1-TNR,sex-race-TNRDiff,0-FPR,1-FPR,sex-FPR,0-FPR_over_1-FPR,sex-FPRRatio,diff:1-FPRto0-FPR,sex-FPRDiff,0-FPR,1-FPR,race-FPR,0-FPR_over_1-FPR,race-FPRRatio,diff:1-FPRto0-FPR,race-FPRDiff,0-FPR,1-FPR,sex-race-FPR,0-FPR_over_1-1-FPR,1-FPR_over_1-1-FPR,sex-race-FPRRatio,diff:1-1-FPRto0-FPR,diff:1-1-FPRto1-FPR,sex-race-FPRDiff,0-FNR,1-FNR,sex-FNR,0-FNR_over_1-FNR,sex-FNRRatio,diff:1-FNRto0-FNR,sex-FNRDiff,0-FNR,1-FNR,race-FNR,0-FNR_over_1-FNR,race-FNRRatio,diff:1-FNRto0-FNR,race-FNRDiff,0-FNR,1-FNR,sex-race-FNR,0-FNR_over_1-1-FNR,1-FNR_over_1-1-FNR,sex-race-FNRRatio,diff:1-1-FNRto0-FNR,diff:1-1-FNRto1-FNR,sex-race-FNRDiff,0-calibration+,1-calibration+,sex-calibration+,0-calibration+_over_1-calibration+,sex-calibration+Ratio,diff:1-calibration+to0-calibration+,sex-calibration+Diff,0-calibration+,1-calibration+,race-calibration+,0-calibration+_over_1-calibration+,race-calibration+Ratio,diff:1-calibration+to0-calibration+,race-calibration+Diff,0-calibration+,1-calibration+,sex-race-calibration+,0-calibration+_over_1-1-calibration+,1-calibration+_over_1-1-calibration+,sex-race-calibration+Ratio,diff:1-1-calibration+to0-calibration+,diff:1-1-calibration+to1-calibration+,sex-race-calibration+Diff,0-calibration-,1-calibration-,sex-calibration-,0-calibration-_over_1-calibration-,sex-calibration-Ratio,diff:1-calibration-to0-calibration-,sex-calibration-Diff,0-calibration-,1-calibration-,race-calibration-,0-calibration-_over_1-calibration-,race-calibration-Ratio,diff:1-calibration-to0-calibration-,race-calibration-Diff,0-calibration-,1-calibration-,sex-race-calibration-,0-calibration-_over_1-1-calibration-,1-calibration-_over_1-1-calibration-,sex-race-calibration-Ratio,diff:1-1-calibration-to0-calibration-,diff:1-1-calibration-to1-calibration-,sex-race-calibration-Diff
Feldman-SVM-DIavgall,lambda=0.0,0,0.8351783517835178,0.037037037037037035,0.9941002949852508,0.5155686660111439,0.1107423792083468,4.483685220729367,4.483685220729367,1.0119304288381143,0.8953488372093024,0.8190327613104524,0.8571907992598774,1.0931782945736435,1.0931782945736435,1.07631607589885,1.07631607589885,0.8138195777351248,0.8732876712328768,0.8435536244840007,0.9319032027398292,0.9319032027398292,0.940531906502248,0.940531906502248,0.826530612244898,0.8577777777777778,0.8421541950113378,None,None,1.0,None,None,1.0,0.0,0.0423728813559322,0.0211864406779661,0.0,1.0,0.9576271186440678,0.9576271186440678,0.050505050505050504,0.0,0.025252525252525252,0.0,1.0,1.0505050505050506,1.0505050505050506,0.04807692307692308,0.0,0.02403846153846154,None,None,1.0,None,None,1.0,0.9935483870967742,0.994263862332696,0.9939061247147352,0.9992803970223324,0.9992803970223324,0.9992845247640781,0.9992845247640781,0.9928909952606635,0.99609375,0.9944923726303317,0.9967846854381562,0.9967846854381562,0.9967972452606635,0.9967972452606635,0.993801652892562,0.9948453608247423,0.9943235068586521,None,None,1.0,None,None,1.0,0.006451612903225823,0.005736137667303964,0.006093875285264894,1.1247311827957118,1.1247311827957118,1.0007154752359217,1.0007154752359217,0.007109004739336511,0.00390625,0.005507627369668255,1.8199052132701468,1.8199052132701468,1.0032027547393365,1.0032027547393365,0.006198347107438051,0.005154639175257714,0.0056764931413478825,None,None,1.0,None,None,1.0,1.0,0.9576271186440678,0.978813559322034,1.0442477876106195,1.0442477876106195,1.042372881355932,1.042372881355932,0.9494949494949495,1.0,0.9747474747474747,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9519230769230769,1.0,0.9759615384615384,None,None,1.0,None,None,1.0,0.0,0.625,0.3125,0.0,1.0,0.375,0.375,0.625,0.0,0.3125,0.0,1.0,1.625,1.625,0.625,0.0,0.3125,None,None,1.0,None,None,1.0,0.09941520467836257,0.17851500789889416,0.13896510628862835,0.5569011023133054,0.5569011023133054,0.9209001967794684,0.9209001967794684,0.18323586744639375,0.12371134020618557,0.15347360382628966,1.4811565951916827,1.4811565951916827,1.059524527240208,1.059524527240208,0.1706896551724138,0.13839285714285715,0.15454125615763548,None,None,1.0,None,None,1.0
Feldman-SVM-DIavgall,lambda=0.05,0,0.8351783517835178,0.037037037037037035,0.9941002949852508,0.5155686660111439,0.1107423792083468,4.483685220729367,4.483685220729367,1.0119304288381143,0.8953488372093024,0.8190327613104524,0.8571907992598774,1.0931782945736435,1.0931782945736435,1.07631607589885,1.07631607589885,0.8138195777351248,0.8732876712328768,0.8435536244840007,0.9319032027398292,0.9319032027398292,0.940531906502248,0.940531906502248,0.826530612244898,0.8577777777777778,0.8421541950113378,None,None,1.0,None,None,1.0,0.0,0.0423728813559322,0.0211864406779661,0.0,1.0,0.9576271186440678,0.9576271186440678,0.050505050505050504,0.0,0.025252525252525252,0.0,1.0,1.0505050505050506,1.0505050505050506,0.04807692307692308,0.0,0.02403846153846154,None,None,1.0,None,None,1.0,0.9935483870967742,0.994263862332696,0.9939061247147352,0.9992803970223324,0.9992803970223324,0.9992845247640781,0.9992845247640781,0.9928909952606635,0.99609375,0.9944923726303317,0.9967846854381562,0.9967846854381562,0.9967972452606635,0.9967972452606635,0.993801652892562,0.9948453608247423,0.9943235068586521,None,None,1.0,None,None,1.0,0.006451612903225823,0.005736137667303964,0.006093875285264894,1.1247311827957118,1.1247311827957118,1.0007154752359217,1.0007154752359217,0.007109004739336511,0.00390625,0.005507627369668255,1.8199052132701468,1.8199052132701468,1.0032027547393365,1.0032027547393365,0.006198347107438051,0.005154639175257714,0.0056764931413478825,None,None,1.0,None,None,1.0,1.0,0.9576271186440678,0.978813559322034,1.0442477876106195,1.0442477876106195,1.042372881355932,1.042372881355932,0.9494949494949495,1.0,0.9747474747474747,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9519230769230769,1.0,0.9759615384615384,None,None,1.0,None,None,1.0,0.0,0.625,0.3125,0.0,1.0,0.375,0.375,0.625,0.0,0.3125,0.0,1.0,1.625,1.625,0.625,0.0,0.3125,None,None,1.0,None,None,1.0,0.09941520467836257,0.17851500789889416,0.13896510628862835,0.5569011023133054,0.5569011023133054,0.9209001967794684,0.9209001967794684,0.18323586744639375,0.12371134020618557,0.15347360382628966,1.4811565951916827,1.4811565951916827,1.059524527240208,1.059524527240208,0.1706896551724138,0.13839285714285715,0.15454125615763548,None,None,1.0,None,None,1.0
Feldman-SVM-DIavgall,lambda=0.1,0,0.8364083640836408,0.037037037037037035,0.995575221238938,0.5163061291379876,0.12294749103511657,3.923224568138196,3.923224568138196,1.0100110430415692,0.8953488372093024,0.8205928237129485,0.8579708304611254,1.091100008842515,1.091100008842515,1.0747560134963539,1.0747560134963539,0.8157389635316699,0.8732876712328768,0.8445133173822733,0.9341010876519513,0.9341010876519513,0.9424512922987931,0.9424512922987931,0.8282312925170068,0.8577777777777778,0.8430045351473923,None,None,1.0,None,None,1.0,0.0,0.0423728813559322,0.0211864406779661,0.0,1.0,0.9576271186440678,0.9576271186440678,0.050505050505050504,0.0,0.025252525252525252,0.0,1.0,1.0505050505050506,1.0505050505050506,0.04807692307692308,0.0,0.02403846153846154,None,None,1.0,None,None,1.0,0.9935483870967742,0.9961759082217974,0.9948621476592858,0.9973623924215218,0.9973623924215218,0.9973724788749768,0.9973724788749768,0.995260663507109,0.99609375,0.9956772067535544,0.9991636465012544,0.9991636465012544,0.999166913507109,0.999166913507109,0.9958677685950413,0.9948453608247423,0.9953565647098919,None,None,1.0,None,None,1.0,0.006451612903225823,0.003824091778202643,0.005137852340714233,1.6870967741935676,1.6870967741935676,1.002627521125023,1.002627521125023,0.004739336492891044,0.00390625,0.004322793246445522,1.2132701421801073,1.2132701421801073,1.0008330864928912,1.0008330864928912,0.004132231404958664,0.005154639175257714,0.004643435290108189,None,None,1.0,None,None,1.0,1.0,0.9576271186440678,0.978813559322034,1.0442477876106195,1.0442477876106195,1.042372881355932,1.042372881355932,0.9494949494949495,1.0,0.9747474747474747,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9519230769230769,1.0,0.9759615384615384,None,None,1.0,None,None,1.0,0.0,0.7142857142857143,0.35714285714285715,0.0,1.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.35714285714285715,0.0,1.0,1.7142857142857144,1.7142857142857144,0.7142857142857143,0.0,0.35714285714285715,None,None,1.0,None,None,1.0,0.09941520467836257,0.17823343848580442,0.1388243215820835,0.5577808828856803,0.5577808828856803,0.9211817661925581,0.9211817661925581,0.1828793774319066,0.12371134020618557,0.1532953588190461,1.4782749675745783,1.4782749675745783,1.059168037225721,1.059168037225721,0.1703958691910499,0.13839285714285715,0.15439436316695354,None,None,1.0,None,None,1.0
Feldman-SVM-DIavgall,lambda=0.15,0,0.8376383763837638,0.037037037037037035,0.9970501474926253,0.5170435922648312,0.13729550597562776,0.0,1.0,1.0134357005758157,0.8953488372093024,0.8221528861154446,0.8587508616623735,1.0890296103437624,1.0890296103437624,1.0731959510938578,1.0731959510938578,0.8157389635316699,0.8767123287671232,0.8462256461493965,0.930452255278311,0.930452255278311,0.9390266347645466,0.9390266347645466,0.8282312925170068,0.8622222222222222,0.8452267573696145,None,None,1.0,None,None,1.0,0.0,0.0423728813559322,0.0211864406779661,0.0,1.0,0.9576271186440678,0.9576271186440678,0.050505050505050504,0.0,0.025252525252525252,0.0,1.0,1.0505050505050506,1.0505050505050506,0.04807692307692308,0.0,0.02403846153846154,None,None,1.0,None,None,1.0,0.9935483870967742,0.9980879541108987,0.9958181706038365,0.9954517364973426,0.9954517364973426,0.9954604329858755,0.9954604329858755,0.995260663507109,1.0,0.9976303317535544,0.995260663507109,0.995260663507109,0.995260663507109,0.995260663507109,0.9958677685950413,1.0,0.9979338842975207,None,None,1.0,None,None,1.0,0.006451612903225823,0.0019120458891013214,0.004181829396163572,3.3741935483871353,3.3741935483871353,1.0045395670141244,1.0045395670141244,0.004739336492891044,0.0,0.002369668246445522,0.0,1.0,1.0047393364928912,1.0047393364928912,0.004132231404958664,0.0,0.002066115702479332,None,None,1.0,None,None,1.0,1.0,0.9576271186440678,0.978813559322034,1.0442477876106195,1.0442477876106195,1.042372881355932,1.042372881355932,0.9494949494949495,1.0,0.9747474747474747,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9519230769230769,1.0,0.9759615384615384,None,None,1.0,None,None,1.0,0.0,0.8333333333333334,0.4166666666666667,0.0,1.0,0.16666666666666663,0.16666666666666663,0.7142857142857143,1.0,0.8571428571428572,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428572,None,None,1.0,None,None,1.0,0.09941520467836257,0.17795275590551182,0.13868398029193718,0.5586606634580551,0.5586606634580551,0.9214624487728508,0.9214624487728508,0.1828793774319066,0.1232876712328767,0.15308352433239164,1.4833549502810204,1.4833549502810204,1.0595917061990299,1.0595917061990299,0.1703958691910499,0.13777777777777778,0.15408682348441383,None,None,1.0,None,None,1.0
Feldman-SVM-DIavgall,lambda=0.2,0,0.8364083640836408,0.02962962962962963,0.9970501474926253,0.5133398885611274,0.11599827632333536,0.0,1.0,1.0115163147792707,0.8953488372093024,0.8205928237129485,0.8579708304611254,1.091100008842515,1.091100008842515,1.0747560134963539,1.0747560134963539,0.8138195777351248,0.8767123287671232,0.845265953251124,0.9282629558541268,0.9282629558541268,0.9371072489680016,0.9371072489680016,0.826530612244898,0.8622222222222222,0.8443764172335602,None,None,1.0,None,None,1.0,0.0,0.03389830508474576,0.01694915254237288,0.0,1.0,0.9661016949152542,0.9661016949152542,0.04040404040404041,0.0,0.020202020202020204,0.0,1.0,1.0404040404040404,1.0404040404040404,0.038461538461538464,0.0,0.019230769230769232,None,None,1.0,None,None,1.0,0.9935483870967742,0.9980879541108987,0.9958181706038365,0.9954517364973426,0.9954517364973426,0.9954604329858755,0.9954604329858755,0.995260663507109,1.0,0.9976303317535544,0.995260663507109,0.995260663507109,0.995260663507109,0.995260663507109,0.9958677685950413,1.0,0.9979338842975207,None,None,1.0,None,None,1.0,0.006451612903225823,0.0019120458891013214,0.004181829396163572,3.3741935483871353,3.3741935483871353,1.0045395670141244,1.0045395670141244,0.004739336492891044,0.0,0.002369668246445522,0.0,1.0,1.0047393364928912,1.0047393364928912,0.004132231404958664,0.0,0.002066115702479332,None,None,1.0,None,None,1.0,1.0,0.9661016949152542,0.9830508474576272,1.0350877192982457,1.0350877192982457,1.0338983050847457,1.0338983050847457,0.9595959595959596,1.0,0.9797979797979798,0.9595959595959596,0.9595959595959596,0.9595959595959596,0.9595959595959596,0.9615384615384616,1.0,0.9807692307692308,None,None,1.0,None,None,1.0,0.0,0.8,0.4,0.0,1.0,0.19999999999999996,0.19999999999999996,0.6666666666666666,1.0,0.8333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333333,None,None,1.0,None,None,1.0,0.09941520467836257,0.1792452830188679,0.13933024384861525,0.5546321945213912,0.5546321945213912,0.9201699216594946,0.9201699216594946,0.18446601941747573,0.1232876712328767,0.1538768453251762,1.4962243797195254,1.4962243797195254,1.061178348184599,1.061178348184599,0.1718213058419244,0.13777777777777778,0.1547995418098511,None,None,1.0,None,None,1.0
Feldman-SVM-DIavgall,lambda=0.25,0,0.8376383763837638,0.02962962962962963,0.9985250737463127,0.5140773516879712,0.13401148040798386,0.0,1.0,1.0095969289827256,0.8953488372093024,0.8221528861154446,0.8587508616623735,1.0890296103437624,1.0890296103437624,1.0731959510938578,1.0731959510938578,0.8157389635316699,0.8767123287671232,0.8462256461493965,0.930452255278311,0.930452255278311,0.9390266347645466,0.9390266347645466,0.8282312925170068,0.8622222222222222,0.8452267573696145,None,None,1.0,None,None,1.0,0.0,0.03389830508474576,0.01694915254237288,0.0,1.0,0.9661016949152542,0.9661016949152542,0.04040404040404041,0.0,0.020202020202020204,0.0,1.0,1.0404040404040404,1.0404040404040404,0.038461538461538464,0.0,0.019230769230769232,None,None,1.0,None,None,1.0,0.9935483870967742,1.0,0.9967741935483871,0.9935483870967742,0.9935483870967742,0.9935483870967742,0.9935483870967742,0.9976303317535545,1.0,0.9988151658767772,0.9976303317535545,0.9976303317535545,0.9976303317535545,0.9976303317535545,0.9979338842975206,1.0,0.9989669421487604,None,None,1.0,None,None,1.0,0.006451612903225823,0.0,0.0032258064516129115,0.0,1.0,1.0064516129032257,1.0064516129032257,0.0023696682464454666,0.0,0.0011848341232227333,0.0,1.0,1.0023696682464456,1.0023696682464456,0.0020661157024793875,0.0,0.0010330578512396937,None,None,1.0,None,None,1.0,1.0,0.9661016949152542,0.9830508474576272,1.0350877192982457,1.0350877192982457,1.0338983050847457,1.0338983050847457,0.9595959595959596,1.0,0.9797979797979798,0.9595959595959596,0.9595959595959596,0.9595959595959596,0.9595959595959596,0.9615384615384616,1.0,0.9807692307692308,None,None,1.0,None,None,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8,1.0,0.9,0.8,0.8,0.8,0.8,0.8,1.0,0.9,None,None,1.0,None,None,1.0,0.09941520467836257,0.17896389324960754,0.13918954896398505,0.5555042577203242,0.5555042577203242,0.920451311428755,0.920451311428755,0.18410852713178294,0.1232876712328767,0.15369809918232982,1.4933247200689062,1.4933247200689062,1.0608208558989063,1.0608208558989063,0.17152658662092624,0.13777777777777778,0.154652182199352,None,None,1.0,None,None,1.0
Feldman-SVM-DIavgall,lambda=0.3,0,0.8388683886838868,0.037037037037037035,0.9985250737463127,0.5177810553916748,0.15461686708945807,0.0,1.0,1.0115163147792707,0.8953488372093024,0.8237129485179407,0.8595308928636216,1.0869670542635659,1.0869670542635659,1.0716358886913615,1.0716358886913615,0.817658349328215,0.8767123287671232,0.8471853390476691,0.9326415547024953,0.9326415547024953,0.9409460205610918,0.9409460205610918,0.8299319727891157,0.8622222222222222,0.846077097505669,None,None,1.0,None,None,1.0,0.0,0.0423728813559322,0.0211864406779661,0.0,1.0,0.9576271186440678,0.9576271186440678,0.050505050505050504,0.0,0.025252525252525252,0.0,1.0,1.0505050505050506,1.0505050505050506,0.04807692307692308,0.0,0.02403846153846154,None,None,1.0,None,None,1.0,0.9935483870967742,1.0,0.9967741935483871,0.9935483870967742,0.9935483870967742,0.9935483870967742,0.9935483870967742,0.9976303317535545,1.0,0.9988151658767772,0.9976303317535545,0.9976303317535545,0.9976303317535545,0.9976303317535545,0.9979338842975206,1.0,0.9989669421487604,None,None,1.0,None,None,1.0,0.006451612903225823,0.0,0.0032258064516129115,0.0,1.0,1.0064516129032257,1.0064516129032257,0.0023696682464454666,0.0,0.0011848341232227333,0.0,1.0,1.0023696682464456,1.0023696682464456,0.0020661157024793875,0.0,0.0010330578512396937,None,None,1.0,None,None,1.0,1.0,0.9576271186440678,0.978813559322034,1.0442477876106195,1.0442477876106195,1.042372881355932,1.042372881355932,0.9494949494949495,1.0,0.9747474747474747,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9519230769230769,1.0,0.9759615384615384,None,None,1.0,None,None,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.9166666666666667,None,None,1.0,None,None,1.0,0.09941520467836257,0.17767295597484276,0.13854408032660265,0.55954044403043,0.55954044403043,0.9217422487035198,0.9217422487035198,0.1825242718446602,0.1232876712328767,0.15290597153876845,1.4804746494066883,1.4804746494066883,1.0592366006117835,1.0592366006117835,0.17010309278350516,0.13777777777777778,0.15394043528064147,None,None,1.0,None,None,1.0
Feldman-SVM-DIavgall,lambda=0.35,0,0.8376383763837638,0.037037037037037035,0.9970501474926253,0.5170435922648312,0.13729550597562776,3.3627639155470255,3.3627639155470255,1.008091657245024,0.8953488372093024,0.8221528861154446,0.8587508616623735,1.0890296103437624,1.0890296103437624,1.0731959510938578,1.0731959510938578,0.817658349328215,0.8732876712328768,0.8454730102805459,0.9362989725640736,0.9362989725640736,0.9443706780953383,0.9443706780953383,0.8299319727891157,0.8577777777777778,0.8438548752834467,None,None,1.0,None,None,1.0,0.0,0.0423728813559322,0.0211864406779661,0.0,1.0,0.9576271186440678,0.9576271186440678,0.050505050505050504,0.0,0.025252525252525252,0.0,1.0,1.0505050505050506,1.0505050505050506,0.04807692307692308,0.0,0.02403846153846154,None,None,1.0,None,None,1.0,0.9935483870967742,0.9980879541108987,0.9958181706038365,0.9954517364973426,0.9954517364973426,0.9954604329858755,0.9954604329858755,0.9976303317535545,0.99609375,0.9968620408767772,1.0015426075643528,1.0015426075643528,1.0015365817535544,1.0015365817535544,0.9979338842975206,0.9948453608247423,0.9963896225611315,None,None,1.0,None,None,1.0,0.006451612903225823,0.0019120458891013214,0.004181829396163572,3.3741935483871353,3.3741935483871353,1.0045395670141244,1.0045395670141244,0.0023696682464454666,0.00390625,0.0031379591232227333,0.6066350710900394,0.6066350710900394,0.9984634182464455,0.9984634182464455,0.0020661157024793875,0.005154639175257714,0.0036103774388685506,None,None,1.0,None,None,1.0,1.0,0.9576271186440678,0.978813559322034,1.0442477876106195,1.0442477876106195,1.042372881355932,1.042372881355932,0.9494949494949495,1.0,0.9747474747474747,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9519230769230769,1.0,0.9759615384615384,None,None,1.0,None,None,1.0,0.0,0.8333333333333334,0.4166666666666667,0.0,1.0,0.16666666666666663,0.16666666666666663,0.8333333333333334,0.0,0.4166666666666667,0.0,1.0,1.8333333333333335,1.8333333333333335,0.8333333333333334,0.0,0.4166666666666667,None,None,1.0,None,None,1.0,0.09941520467836257,0.17795275590551182,0.13868398029193718,0.5586606634580551,0.5586606634580551,0.9214624487728508,0.9214624487728508,0.1825242718446602,0.12371134020618557,0.15311780602542288,1.4754045307443364,1.4754045307443364,1.0588129316384747,1.0588129316384747,0.17010309278350516,0.13839285714285715,0.15424797496318116,None,None,1.0,None,None,1.0
Feldman-SVM-DIavgall,lambda=0.4,0,0.8376383763837638,0.037037037037037035,0.9970501474926253,0.5170435922648312,0.13729550597562776,3.3627639155470255,3.3627639155470255,1.008091657245024,0.8953488372093024,0.8221528861154446,0.8587508616623735,1.0890296103437624,1.0890296103437624,1.0731959510938578,1.0731959510938578,0.817658349328215,0.8732876712328768,0.8454730102805459,0.9362989725640736,0.9362989725640736,0.9443706780953383,0.9443706780953383,0.8299319727891157,0.8577777777777778,0.8438548752834467,None,None,1.0,None,None,1.0,0.0,0.0423728813559322,0.0211864406779661,0.0,1.0,0.9576271186440678,0.9576271186440678,0.050505050505050504,0.0,0.025252525252525252,0.0,1.0,1.0505050505050506,1.0505050505050506,0.04807692307692308,0.0,0.02403846153846154,None,None,1.0,None,None,1.0,0.9935483870967742,0.9980879541108987,0.9958181706038365,0.9954517364973426,0.9954517364973426,0.9954604329858755,0.9954604329858755,0.9976303317535545,0.99609375,0.9968620408767772,1.0015426075643528,1.0015426075643528,1.0015365817535544,1.0015365817535544,0.9979338842975206,0.9948453608247423,0.9963896225611315,None,None,1.0,None,None,1.0,0.006451612903225823,0.0019120458891013214,0.004181829396163572,3.3741935483871353,3.3741935483871353,1.0045395670141244,1.0045395670141244,0.0023696682464454666,0.00390625,0.0031379591232227333,0.6066350710900394,0.6066350710900394,0.9984634182464455,0.9984634182464455,0.0020661157024793875,0.005154639175257714,0.0036103774388685506,None,None,1.0,None,None,1.0,1.0,0.9576271186440678,0.978813559322034,1.0442477876106195,1.0442477876106195,1.042372881355932,1.042372881355932,0.9494949494949495,1.0,0.9747474747474747,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9494949494949495,0.9519230769230769,1.0,0.9759615384615384,None,None,1.0,None,None,1.0,0.0,0.8333333333333334,0.4166666666666667,0.0,1.0,0.16666666666666663,0.16666666666666663,0.8333333333333334,0.0,0.4166666666666667,0.0,1.0,1.8333333333333335,1.8333333333333335,0.8333333333333334,0.0,0.4166666666666667,None,None,1.0,None,None,1.0,0.09941520467836257,0.17795275590551182,0.13868398029193718,0.5586606634580551,0.5586606634580551,0.9214624487728508,0.9214624487728508,0.1825242718446602,0.12371134020618557,0.15311780602542288,1.4754045307443364,1.4754045307443364,1.0588129316384747,1.0588129316384747,0.17010309278350516,0.13839285714285715,0.15424797496318116,None,None,1.0,None,None,1.0
Feldman-SVM-DIavgall,lambda=0.45,0,0.8364083640836408,0.02962962962962963,0.9970501474926253,0.5133398885611274,0.11599827632333536,2.802303262955854,2.802303262955854,1.0061722714484789,0.8953488372093024,0.8205928237129485,0.8579708304611254,1.091100008842515,1.091100008842515,1.0747560134963539,1.0747560134963539,0.8157389635316699,0.8732876712328768,0.8445133173822733,0.9341010876519513,0.9341010876519513,0.9424512922987931,0.9424512922987931,0.8282312925170068,0.8577777777777778,0.8430045351473923,None,None,1.0,None,None,1.0,0.0,0.03389830508474576,0.01694915254237288,0.0,1.0,0.9661016949152542,0.9661016949152542,0.04040404040404041,0.0,0.020202020202020204,0.0,1.0,1.0404040404040404,1.0404040404040404,0.038461538461538464,0.0,0.019230769230769232,None,None,1.0,None,None,1.0,0.9935483870967742,0.9980879541108987,0.9958181706038365,0.9954517364973426,0.9954517364973426,0.9954604329858755,0.9954604329858755,0.9976303317535545,0.99609375,0.9968620408767772,1.0015426075643528,1.0015426075643528,1.0015365817535544,1.0015365817535544,0.9979338842975206,0.9948453608247423,0.9963896225611315,None,None,1.0,None,None,1.0,0.006451612903225823,0.0019120458891013214,0.004181829396163572,3.3741935483871353,3.3741935483871353,1.0045395670141244,1.0045395670141244,0.0023696682464454666,0.00390625,0.0031379591232227333,0.6066350710900394,0.6066350710900394,0.9984634182464455,0.9984634182464455,0.0020661157024793875,0.005154639175257714,0.0036103774388685506,None,None,1.0,None,None,1.0,1.0,0.9661016949152542,0.9830508474576272,1.0350877192982457,1.0350877192982457,1.0338983050847457,1.0338983050847457,0.9595959595959596,1.0,0.9797979797979798,0.9595959595959596,0.9595959595959596,0.9595959595959596,0.9595959595959596,0.9615384615384616,1.0,0.9807692307692308,None,None,1.0,None,None,1.0,0.0,0.8,0.4,0.0,1.0,0.19999999999999996,0.19999999999999996,0.8,0.0,0.4,0.0,1.0,1.8,1.8,0.8,0.0,0.4,None,None,1.0,None,None,1.0,0.09941520467836257,0.1792452830188679,0.13933024384861525,0.5546321945213912,0.5546321945213912,0.9201699216594946,0.9201699216594946,0.18410852713178294,0.12371134020618557,0.15390993366898426,1.4882105943152453,1.4882105943152453,1.0603971869255973,1.0603971869255973,0.17152658662092624,0.13839285714285715,0.1549597218818917,None,None,1.0,None,None,1.0
